"","pref","year","prov","mayor_term","invest","state_share","soe_share","local_share","local_soe_share","nonlocal_soe_share","nonlocal_nonsoe_share","local_nonsoe_share","invest_l","mayor_term1","mayor_age","gender_fem.y","ethnicity.y","edu_onjob.y","lgdp_pc","lpopul","lfiscal","distCity","industryOptionalName","projName","first_con_mayor","projRid","cooperationTerm","returnMode","local_size","soe_size","local_soe_size","local_nonsoe_size","local_size_l","local_soe_size_l","local_nonsoe_size_l","soe_size_l","type"
"3268","绵阳市",2017,"四川省",3,3009788900,NA,NA,NA,NA,NA,NA,NA,21.8251357803574,3,46,0,0,21,10.5506431492451,6.30078579466324,13.8889849723198,510700,"市政道路","四川省绵阳市平武县市政基础设施建设",0,"d579ba2b5bfa45478cba5c73b5cef099",23,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3269","阿克苏市",2017,"新疆维吾尔自治区",6,445336300,0,0,0,0,0,0,0,19.9143402850472,6,49,0,1,18,NA,NA,NA,652900,"排水","新疆阿克苏地区库车县库车经济技术开发区工业污水处理厂建设PPP项目",0,"e871878097a54607831593c99199684e",30,"2",0,0,0,0,0,0,0,0,"Water Conservancy"
"3270","三明市",2017,"福建省",1,428640000,0,0,61,61,0,0,61,19.8761279637606,1,47,0,0,12,11.2017836862533,5.65948221575962,13.7610311406418,350400,"林业","福建省三明市将乐县重点生态区位森林资源保护PPP项目",1,"e1f59c6bc1324b73afbf543f62c043aa",25,"1",26147040000,0,26147040000,26147040000,23.9870018279721,23.9870018279721,23.9870018279721,0,"Agriculture"
"3271","黄冈市",2017,"湖北省",1,1.91e+10,0,0,0,0,0,2.62,0,23.672954171999,1,48,0,0,18,10.2173124050891,6.61606518513282,13.9938609066054,421100,"园区开发","湖北省黄冈市团风县产业新城PPP项目",0,"7e746b0b2536476aba2dc19bbffb67f0",30,"3",0,0,0,0,0,0,0,0,"Constrcution"
"3272","县",2016,"重庆市",NA,2.421e+09,0,13.34,0,13.34,13.34,0,0,21.6074465149023,NA,NA,NA,NA,12,NA,NA,NA,500200,"高速公路","重庆巫溪至巫山高速公路巫山至大昌段白泉隧道工程",NA,"8003c6e8229e4ef494d9e1d0c0b7ee35",33,"3",0,32296140000,32296140000,0,0,24.1982135554208,0,24.1982135554208,"Public Transportation"
"3273","一师",2016,"新疆生产建设兵团",NA,21025100,NA,NA,NA,NA,NA,NA,NA,16.8612275200545,NA,NA,NA,NA,12,NA,NA,NA,660100,"停车场","新疆兵团第一师阿拉尔市2016年城区公共停车场项目",NA,"7ddc1710be4044e7ab2fc33ed973c8a5",18,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3274","襄阳市",2016,"湖北省",2,3e+09,NA,NA,NA,NA,NA,NA,NA,21.8218781256145,2,51,0,0,12,11.0074024242951,6.38279692363909,15.0366354211078,420600,"生态旅游","湖北省襄阳市保康县寺坪镇天子湖旅游开发项目",1,"8ac1434fe0a2431c9a1fa15be17e0e85",20,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3275","黄石市",2017,"湖北省",3,1492018500,NA,NA,NA,NA,NA,NA,NA,21.1233957381149,3,49,0,0,16,10.8786696402829,5.59842195899838,13.8687669242647,420200,"其他","湖北省黄石市阳新县黄石新港（物流）工业园区基础设施配套工程项目",0,"809e84747bc44b86b55cecdb38514c20",13,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Others"
"3276","县",2016,"北京市",NA,304250000,0,0,0,0,0,6.57,0,19.5333602898319,NA,NA,NA,NA,12,NA,NA,NA,110200,"供热","北京市延庆区中关村延庆园八达岭片区供暖中心PPP项目",NA,"92ffbc1520c5462b8749ec6fcf74ce54",25,"2",0,0,0,0,0,0,0,0,"Energy"
"3277","荆州市",2017,"湖北省",1,2439260000,23.68,0,23.68,23.68,0,26.83,23.68,21.6149605515647,1,47,0,0,12,10.3190679943854,6.4707995037826,13.9591683797971,421000,"一级公路","公安县G207 国道公安县埠河至南平段改建工程、G351国道沙公高速杨家厂互通至黄金口段",1,"8799e9b370f94ed49cf0fab2f8221b8f",28,"3",57761676800,0,57761676800,57761676800,24.7795913615978,24.7795913615978,24.7795913615978,0,"Public Transportation"
"3278","巴彦淖尔市",2017,"内蒙古自治区",1,9.81e+08,1.14,0,1.14,1.14,0,14.06,1.14,20.7040830175296,1,46,0,0,12,10.9055889408234,5.16478597392351,13.4581811141729,150800,"棚户区改造","内蒙古自治区巴彦淖尔市乌拉特后旗棚户区改造及市政配套基础设施工程PPP项目",0,"87be82ea8a6b45b18bdd084b9e470ea5",15,"3",1118340000,0,1118340000,1118340000,20.8351112808302,20.8351112808302,20.8351112808302,0,"Housing"
"3279","来宾市",2017,"广西壮族自治区",2,47900000,NA,NA,NA,NA,NA,NA,NA,17.6846260623811,2,53,0,0,18,10.1993237892438,5.59471137960184,12.6222171915656,451300,"综合治理","广西壮族自治区来宾市象州县中平镇运江镇大乐镇马坪镇污水处理工程项目",1,"8dd3a511b1b4408a9599c80d489ebe35",30,"1",NA,NA,NA,NA,NA,NA,NA,NA,"City Management"
"3280","海南藏族自治州",2017,"青海省",5,23440000,NA,NA,NA,NA,NA,NA,NA,16.9699545226731,5,55,0,1,16,NA,NA,NA,632500,"污水处理","贵南县城污水厂提标扩能建设项目",0,"8fcc56a0c7ad48c98fbbcead5128ed9a",26,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3281","莆田市",2017,"福建省",1,1060763700,NA,NA,NA,NA,NA,NA,NA,20.7822549573534,1,54,0,0,21,11.0558459582945,5.85793315448346,13.9615613794718,350300,"污水处理","福建省莆田市仙游县污水处理工程项目",1,"8964dd6f14e443c3b3ecdcb24b67f166",17,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3282","芜湖市",2016,"安徽省",4,807260000,9.05,0,9.05,9.05,0,90.95,9.05,20.5091563552621,4,48,0,0,18,11.1212449118327,5.95269773092788,14.7842730495629,340200,"园区开发","安徽省芜湖市芜湖县芜湖军民融合通航科技产业基地PPP项目",0,"9893817e20b3445f9672cdf83922130b",15,"3",7305703000,0,7305703000,7305703000,22.7119211131108,22.7119211131108,22.7119211131108,0,"Constrcution"
"3283","驻马店市",2017,"河南省",3,372351600,10,10,50,50,0,50,40,19.7353491271441,3,52,0,0,18,10.2507937464708,6.85540879860993,13.8679720697201,411700,"景观绿化","平舆县城区景观绿化工程建设项目",0,"974133f3ce1b4ef4a132d7abf5b049f9",12,"1",18617580000,3723516000,18617580000,14894064000,23.6473721326259,23.6473721326259,23.4242285813251,22.0379342204067,"Constrcution"
"3284","黄石市",2017,"湖北省",3,162290600,NA,NA,NA,NA,NA,NA,NA,18.9048991133707,3,49,0,0,16,10.8786696402829,5.59842195899838,13.8687669242647,420200,"污水处理","大冶市乡镇（陈贵、灵乡、灵成工业园）污水处理工程PPP项目",0,"96de861631314bf2ae5a99a14bac10a2",26,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3285","凉山彝族自治州",2017,"四川省",1,512870000,NA,NA,NA,NA,NA,NA,NA,20.0555329597149,1,53,0,1,18,NA,NA,NA,513400,"市政道路","四川省凉山州越西县中心大道、嶲湖路及嶲水大道建设PPP项目",0,"9e1e7754acff4d4aa663879500082d01",20,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3286","资阳市",2017,"四川省",3,815172400,NA,NA,NA,NA,NA,NA,NA,20.5189101825774,3,55,0,0,18,10.5269630598468,5.87211778947542,13.0569925099627,512000,"二级公路","四川省资阳市安岳县省道207线安岳县卧佛镇至石羊镇段项目（二期岳阳镇至石羊镇段）",1,"a318f8e1b5e7474295c0147ff340269f",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3287","襄阳市",2016,"湖北省",2,653410000,6.43,0,6.43,6.43,0,90,6.43,20.2977153615749,2,51,0,0,12,11.0074024242951,6.38279692363909,15.0366354211078,420600,"交通枢纽","湖北省汉十高铁枣阳站前广场和公铁换乘中心项目",1,"a7d732260c5b44bd998ce6bf8c127042",17,"3",4201426300,0,4201426300,4201426300,22.1586899000624,22.1586899000624,22.1586899000624,0,"Public Transportation"
"3288","咸宁市",2017,"湖北省",1,1.2e+08,0,0,0,0,0,64.86,0,18.6030023007463,1,54,0,0,12,10.6925583610662,5.71702770140622,13.6332689979705,421200,"污水处理","湖北省咸宁市温泉污水处理厂",0,"a0eb804394f34396b53952bc0f802695",15,"3",0,0,0,0,0,0,0,0,"Environment"
"3289","玉林市",2016,"广西壮族自治区",3,45076100,NA,NA,NA,NA,NA,NA,NA,17.6238627305274,3,53,0,0,12,10.1442352377987,6.56629261084571,13.7866984468795,450900,"垃圾处理","广西壮族自治区玉林市容县镇级垃圾片区处理中心工程PPP项目",1,"a7f4f399570e40ca999e19d094643e4d",16,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3290","济宁市",2017,"山东省",1,1.35e+08,NA,NA,NA,NA,NA,NA,NA,18.7207853364027,1,53,0,0,12,10.8524777805733,6.77536609093639,15.1803687983637,370800,"公共安全部门场所建设","济宁高新区易地人防建设工程",0,"79d112ef1af749a38057528bd2cdd551",10,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"3291","常德市",2015,"湖南省",3,743208500,NA,NA,NA,NA,NA,NA,NA,20.4264871824276,3,49,0,0,12,10.6739429361867,6.41132553549988,4.90464643292258,430700,"一级公路","湖南省常德市澧县“沅澧快线”改建工程（澧县段）PPP项目",1,"79ff1c91ca494bcc9aa54fc674fe8678",18,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3292","吉林市",2016,"吉林省",2,1620200000,NA,NA,NA,NA,NA,NA,NA,21.2058154353607,2,54,0,0,16,10.9344631924884,6.05500256791197,14.0995075990203,220200,"其他","吉林省吉林市中新吉林食品区农业产业化PPP项目",1,"920d16e1705e43bab97b8976111aae31",30,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Agriculture"
"3293","上饶市",2015,"江西省",4,2526292100,35.72,35.72,35.72,35.72,0,23.88,0,21.6500184915606,4,53,0,0,12,10.0528123206467,6.65040840632643,5.26893953293068,361100,"培训中心","弋阳县“县委党校综合建设”（方志敏干部学院）等十二个项”项目包PPP项目",0,"839a711de1fb465e982187213d68a64f",12,"3",90239153812,90239153812,90239153812,0,25.2257292475799,25.2257292475799,0,25.2257292475799,"Social Secruity"
"3294","岳阳市",2016,"湖南省",2,1.5e+08,0,0,100,100,0,0,100,18.8261458520605,2,54,0,0,16,10.8479574946756,6.33574550189115,14.9233405659569,430600,"综合治理","岳阳县病死畜禽无害化处理PPP项目",1,"80106a94953148338519a438e017bb2f",11,"3",1.5e+10,0,1.5e+10,1.5e+10,23.4313160381153,23.4313160381153,23.4313160381153,0,"City Management"
"3295","扬州市",2017,"江苏省",1,5.773e+09,NA,NA,NA,NA,NA,NA,NA,22.4764577130252,1,53,0,0,18,11.5043992196258,6.13556489108174,15.0547539763721,321000,"文化旅游","扬州湾头玉器特色小镇项目",1,"a93637796e16424c81db6b8e99f992fb",33,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Tourism"
"3296","南充市",2017,"四川省",1,1411520000,NA,NA,NA,NA,NA,NA,NA,21.0679329748809,1,43,0,0,12,10.1608779292455,6.60800062529609,13.7572329298023,511300,"景观绿化","四川省南充市“印象嘉陵江”上中坝和清泉坝湿地保护工程",0,"a4e4ab58e74c4b308fe6a46267ee4992",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"3297","五师",2016,"新疆生产建设兵团",NA,460860000,NA,NA,NA,NA,NA,NA,NA,19.9486048672029,NA,NA,NA,NA,12,NA,NA,NA,660500,"市政道路","新疆生产建设兵团第五师双河市1.72平方公里市政基础设施建设PPP项目",NA,"a11f1895ab98478d8da40a7c32c3d54e",15,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3298","通化市",2017,"吉林省",1,1189276600,NA,NA,NA,NA,NA,NA,NA,20.8966110600646,1,48,0,0,18,10.6684669032902,5.39362754635236,13.626537730429,220500,"海绵城市","吉林省通化市海绵城市改造和黑臭水体整治PPP项目",1,"7c088176ada3466482a27af28f026db2",30,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3299","湖州市",2017,"浙江省",1,439221000,NA,NA,NA,NA,NA,NA,NA,19.9005132612242,1,50,0,0,12,11.252988252827,5.57972982598622,14.5630474341099,330500,"综合治理","浙江省湖州市南太湖产业集聚区长兴分区废弃矿地综合治理PPP项目",0,"835566a0eb6d431aaa6ac7b68b954d68",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"City Management"
"3300",NA,2015,"重庆市",NA,5547640000,10,10,0,10,10,90,0,22.4366384490456,NA,NA,NA,NA,12,NA,NA,NA,NA,"市政道路","重庆市快速路二横线西段项目",NA,"7aae1d354eec4b13b189350ce8d2b3cf",24,"1",0,55476400000,55476400000,0,0,24.7392235420577,0,24.7392235420577,"Public Transportation"
"3301","乌鲁木齐市",2016,"新疆维吾尔自治区",2,804758100,0,0,100,100,0,0,100,20.5060522933302,2,55,0,1,18,11.2164044438512,5.58661175149825,15.1202322708148,650100,"文化旅游","新疆维吾尔自治区乌鲁木齐市“水磨坊”文化旅游街区项目",1,"7d9658e66581438088f37aad70dcdbf4",15,"3",80475810000,0,80475810000,80475810000,25.1112224793307,25.1112224793307,25.1112224793307,0,"Tourism"
"3302","宜春市",2017,"江西省",1,2588350000,8.81,6.95,8.81,15.76,6.95,28.28,8.81,21.6742864440083,1,54,0,0,18,10.3818622960316,6.40025744530882,14.6041710795081,360900,"市政道路","江西省万载县工业园区提升工程PPP项目",1,"8bb607bee5d7497990c723458de532b9",10,"3",22803363500,17989032500,40792396000,22803363500,23.8501738840002,24.4317615284625,23.8501738840002,23.6130281036405,"Public Transportation"
"3303","赣州市",2017,"江西省",1,2.148e+09,NA,NA,NA,NA,NA,NA,NA,21.487803013593,1,54,0,0,12,10.1566169993406,6.87832646829133,14.7041439267152,360700,"城镇化建设","江西省赣州市龙南县龙南高铁新区基础设施建设PPP项目",0,"88fee43aef284c51a176a4838756ed20",12,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"3304","湘潭市",2017,"湖南省",2,410054400,10,10,10,10,0,90,0,19.8318003917879,2,46,0,0,21,11.096591504297,5.66988092298052,14.4386654392042,430300,"农业旅游","湖南省湘潭市韶山市美丽乡村建设PPP项目",0,"871b4dd8afc24f10a48e221733424902",10,"3",4100544000,4100544000,4100544000,0,22.1343854850258,22.1343854850258,0,22.1343854850258,"Tourism"
"3305","惠州市",2015,"广东省",3,49270700,NA,NA,NA,NA,NA,NA,NA,17.7128401418477,3,49,0,0,18,11.0612645743722,5.85363823020058,5.706263727135,441300,"其他","大亚湾第一水质净化厂二期工程PPP项目",1,"8d819b209dd747ed99589780e995c5b4",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Water Conservancy"
"3306","县",2017,"天津市",NA,219980000,0,0,0,0,0,100,0,19.2090471910932,NA,NA,NA,NA,12,NA,NA,NA,120200,"污水处理","天津市蓟州区城区污水处理厂特许经营项目",NA,"9559e447e9e9493085a313307e593027",30,"1",0,0,0,0,0,0,0,0,"Environment"
"3307","八师",2017,"新疆生产建设兵团",NA,1057428200,20,0,0,0,0,100,0,20.7791055705986,NA,NA,NA,NA,12,NA,NA,NA,660800,"污水处理","新疆石河子水务PPP项目",NA,"9c8f43b538684e22a8ac17ca052032a8",30,"2",0,0,0,0,0,0,0,0,"Environment"
"3308","济南市",2017,"山东省",1,374930000,0,0,0,0,0,80,0,19.7422498998436,1,55,0,0,21,11.4186037964276,6.45047042214418,15.6737078372882,370100,"其他","商河县市民服务中心建设PPP项目",0,"9238ebf4629c49688f39f894efc05f35",15,"3",0,0,0,0,0,0,0,0,"Constrcution"
"3309","肇庆市",2017,"广东省",2,1479490000,0,0,0,0,0,0.2,0,21.1149632707415,2,51,0,0,18,10.8430650311855,6.09582456243222,13.7288649322613,441200,"厂房建设","肇庆市高要区金利镇金淘通用厂房PPP建设项目",1,"9472813dd897464dbdfa05013fad80fa",15,"1",0,0,0,0,0,0,0,0,"Constrcution"
"3310","晋城市",2017,"山西省",1,209380000,5,0,5,5,0,95,5,19.1596613408555,1,55,0,0,18,10.7204219298701,5.39362754635236,13.7025982659535,140500,"市政道路","山西省晋城市高平市“五路一河”工程PPP 项目",1,"a0d17779ee514b429ad3c9a947e53967",16,"1",1046900000,0,1046900000,1046900000,20.7690992542448,20.7690992542448,20.7690992542448,0,"Public Transportation"
"3311",NA,2017,"新疆维吾尔自治区",NA,70840890000,NA,NA,NA,NA,NA,NA,NA,24.9837022133056,NA,NA,NA,NA,12,NA,NA,NA,NA,"高速公路","新疆维吾尔自治区乌鲁木齐至尉犁等公路项目政府和社会资本合作(PPP）项目",NA,"9b1014f3e6e14b3c93f403b11095dc5e",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3312","本溪市",2015,"辽宁省",4,281537800,NA,NA,NA,NA,NA,NA,NA,19.4557772771686,4,44,0,0,12,11.1254819873599,5.02388052084628,4.86624592835973,210500,"市政道路","辽宁省本溪市本溪市2016年城市道路桥梁工程项目(PPP模式)",0,"a3379fbce080421e9e5e4993e6b2b41a",10,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3313","南阳市",2016,"河南省",1,331470000,NA,NA,NA,NA,NA,NA,NA,19.6190478657575,1,53,0,0,18,10.2630134287028,7.08044728680025,14.2671134268391,411300,"职业教育","河南省南阳市桐柏县职业教育中心建设项目",0,"a39ccaa432e04aff91c630703100edab",15,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Education"
"3314","淄博市",2017,"山东省",1,818050000,14.56,14.56,14.56,14.56,0,51.48,0,20.5224340173934,1,48,0,0,21,11.4572753248781,6.06842558824411,15.0549786832407,370300,"湿地保护","高青县艾李湖生态湿地及美丽乡村道路建设PPP项目",1,"a8ef779704784d9fb6d0792cd702ad3c",15,"1",11910808000,11910808000,11910808000,0,23.2007120602459,23.2007120602459,0,23.2007120602459,"Environment"
"3315","眉山市",2017,"四川省",2,130680000,NA,NA,NA,NA,NA,NA,NA,18.6882621446971,2,54,0,0,12,10.5247895834427,5.85793315448346,13.7134866917176,511400,"垃圾处理","四川省眉山市餐厨垃圾无害化 处理项目",1,"a607168a8ab946c1b7d225ad9c95a7ee",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3316","济南市",2017,"山东省",1,65469200,0,0,0,0,0,100,0,17.9970903610055,1,55,0,0,21,11.4186037964276,6.45047042214418,15.6737078372882,370100,"其他","商河县公路及桥梁建设PPP项目",0,"aa648bd6900244149ffe904b6550eb07",10,"1",0,0,0,0,0,0,0,0,"Constrcution"
"3317","毕节市",2017,"贵州省",1,1900380000,6.66,1.97,6.66,8.63,1.97,31.48,6.66,21.3653197031215,1,55,0,0,12,10.108222704167,6.82110747225646,13.9344902107221,520500,"综合治理","贵州省毕节市织金县城区水环境综合治理（景观）工程一期PPP项目",0,"7b72abbb809b41c287c524a5fae7eea2",17,"3",12656530800,3743748600,16400279400,12656530800,23.2614391877528,23.5205642082778,23.2614391877528,22.0433532461385,"City Management"
"3318","昭通市",2017,"云南省",1,862891900,NA,NA,NA,NA,NA,NA,NA,20.5757999804835,1,43,0,0,21,9.5496656775798,6.4118182677099,13.3013543941018,530600,"其他","云南省昭通市盐津县落雁乡基本农田保护和农业生态旅游政府和社会资本合作项目",0,"7972535e0919459a938d83d2394ceb02",30,"2",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3319","日照市",2017,"山东省",1,1541910000,NA,NA,NA,NA,NA,NA,NA,21.1562877446254,1,50,0,0,21,11.0406312142531,5.7037824746562,14.0680575596477,371100,"其他","山东省日照市高新区日照科技创新中心PPP项目",0,"7fc2f296343a41a58f2b5bdc24710d8a",15,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Science & Technology"
"3320","宿迁市",2017,"江苏省",5,4579250000,NA,NA,NA,NA,NA,NA,NA,22.2448010662046,5,49,0,0,18,10.7854145569823,6.383506634884,14.6829471236209,321300,"园区开发","宿迁市激光智造小镇",0,"798c8cdfc5044e0fa9e837a59ab2aa97",20,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Constrcution"
"3321","亳州市",2017,"安徽省",2,314340000,NA,NA,NA,NA,NA,NA,NA,19.5659857606125,2,51,0,0,18,NA,NA,NA,341600,"垃圾发电","安徽省亳州市蒙城县生活垃圾焚烧发电PPP项目",0,"7f84517bf2514c678a5538e67277b3f1",30,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3322","滁州市",2017,"安徽省",6,563856600,10,10,99.95,99.95,0,0,89.95,20.1503105218148,6,53,0,0,18,10.471666571132,6.11809719804135,14.3301660384574,341100,"厂房建设","安徽省滁州市来安县双创产业园PPP项目",0,"7abaaa1071174987969d7d407c25a34e",10,"1",56357467170,5638566000,56357467170,50718901170,24.754980582779,24.754980582779,24.6495644822311,22.4528956149862,"Constrcution"
"3323","攀枝花市",2017,"四川省",1,228040000,NA,NA,NA,NA,NA,NA,NA,19.2450316101277,1,46,0,0,21,11.3171660228688,4.70953020131233,13.2491246544262,510400,"市政道路","四川省攀枝花市西区循环经济园区物流大道工程PPP项目",1,"852a59607d8b45b2a7da4389b8a96c12",12,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Public Transportation"
"3324","遵义市",2016,"贵州省",2,355101600,45,45,45,45,0,55,0,19.6879145036762,2,49,0,0,21,10.4666114655132,6.6762644861801,14.3899333224083,520300,"医院","贵州省遵义市习水县公共医疗配套基础设施PPP项目",0,"856df31145a74b76b96ef779b385edb2",15,"3",15979572000,15979572000,15979572000,0,23.4945769935091,23.4945769935091,0,23.4945769935091,"Health"
"3325","安庆市",2016,"安徽省",1,131640000,10,0,10,10,0,90,10,18.6955814820394,1,54,0,0,18,10.3449952519912,6.43310085152097,13.8791499249839,340800,"污水处理","安徽省安庆市潜山县13个乡镇污水处理一期工程PPP项目",1,"8de74ce502534086a2930e4be3a3d2c4",22,"3",1316400000,0,1316400000,1316400000,20.9981665757931,20.9981665757931,20.9981665757931,0,"Environment"
"3326","衡水市",2017,"河北省",1,9.1e+07,NA,NA,NA,NA,NA,NA,NA,18.3263700644811,1,54,0,0,12,10.3720839420844,6.12029741895095,13.7718167353571,131100,"垃圾处理","河北省衡水市武邑县生活垃圾综合处理项目",0,"85bf81502cca41deb11b37305cb03837",25,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Environment"
"3327",NA,2017,"中央",NA,208500000,NA,NA,NA,NA,NA,NA,NA,19.1554495992031,NA,NA,NA,NA,12,NA,NA,NA,NA,"体育","国家体育总局河北省廊坊市固安县市民活动中心建设及运营",NA,"88f422ede02b48f8baadc1de58e3e37e",13,"3",NA,NA,NA,NA,NA,NA,NA,NA,"Sports"
"3328","宁德市",2017,"福建省",1,695012200,20,20,20,20,0,80,0,20.3594399573318,1,49,0,0,18,10.9394794792226,5.8636311755981,13.8251945167099,350900,"医院","古田县医院迁建PPP项目",1,"83937fa46c11400695401396b7c200b1",20,"3",13900244000,13900244000,13900244000,0,23.3551722309578,23.3551722309578,0,23.3551722309578,"Health"
